age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
48,Male,Education,3.390100741631411,Twitter,58,5.514016311186941,8.351850330475619,8.401472948950554,6.0,,1.7261915415124969,1,False,False,4,24,3.694685244030928,8.662822856981737
31,Male,Finance,1.4101382422734217,Facebook,62,7.579045313420485,8.515501756550485,8.658144336396038,,6.617611251237319,0.4284894939817869,1,True,True,1,17,19.973538784237004,9.328985396055376
56,Male,Health,5.27022419452011,Instagram,54,6.111350713730809,3.5689615469945624,3.380974757488765,,4.701694768576028,1.5331727429065485,5,False,False,4,1,4.469229288220957,2.186041965299132
20,Female,IT,5.760153224981956,Twitter,59,4.692505884679955,3.2083526348674765,2.383651004136195,4.0,7.167475116591218,1.87532985043778,5,False,False,1,16,12.795686581039858,3.017543720566908
34,Female,Health,5.164542849806227,Twitter,61,8.661104761668382,8.887705479986652,7.8243053200329715,7.0,7.924642393579184,0.896891005474,0,True,False,0,8,17.94295950236003,8.62181396114377
28,Female,Unemployed,3.451457364283609,Facebook,74,7.51602441369138,4.632900602715342,3.6340363457062352,2.0,8.542796011884736,1.2337097791835847,3,False,True,4,14,18.07463759052828,2.6699342057617423
48,Female,Health,,Instagram,57,4.201949874026726,5.5546928360344,5.188173894355822,,6.071338086418422,,5,False,True,3,3,10.510589807155768,4.741639817499073
23,Male,Education,,Twitter,75,6.301216690057318,3.8877342246044098,3.3901836775687264,5.0,6.527902495149887,1.1878493350155797,8,False,False,1,18,1.6383423186602286,2.9001797466493806
50,Female,Student,5.065026491065121,Twitter,71,7.334015910969231,2.0949602804243908,1.24461953817962,4.0,5.779854778894929,0.3615521685231881,0,False,False,4,31,6.971454694734503,
53,Female,Education,1.480320046379205,Telegram,68,4.507059907238126,8.96764217621758,,,5.885327793795773,0.3181245895730624,6,True,True,4,22,21.31537621816119,8.267099168249363
47,Male,Unemployed,1.174032493566996,Telegram,47,4.196275653395388,7.146644199486792,6.635723713520411,8.0,7.167457567709279,1.5739441876817255,8,True,True,3,2,0.0,6.796498248436751
43,Male,Student,4.48744995232739,Twitter,64,4.935458071997317,8.23693587854427,7.215202541057757,1.0,7.037992465958497,0.0,7,False,False,2,18,13.906679369593055,6.9046363516511535
19,Female,Unemployed,4.439417783716646,TikTok,46,5.132782688232694,7.699121057635109,6.15702290967721,10.0,6.589616661508964,1.763440187118581,7,False,False,6,25,8.407412997511454,5.490740734769679
62,Female,IT,0.9434333883799622,Instagram,59,5.733217170315956,8.474601410436783,8.048277042867564,5.0,4.528498335915429,1.043833734441287,8,False,True,2,11,16.087070024370846,8.155232090747994
37,Female,Health,0.8032936225965877,TikTok,51,3.188078342946689,2.266858516414525,2.602383325758887,8.0,6.075384895813487,0.9107296071989288,5,False,False,0,30,9.50353994405122,5.137023825873628
42,Male,Education,4.274356016030724,Telegram,70,8.028531488803246,7.959121900368005,7.975570435644517,6.0,7.377352402730888,2.091692520888394,10,False,False,3,30,14.228851366507389,7.29227288892205
36,Female,Finance,3.085090465500351,Telegram,45,6.122898476704449,6.298274023470221,6.278591290944871,1.0,5.837396217894301,0.2974600665050467,9,True,False,1,24,24.294353032007898,
64,Male,Student,7.124254014015077,Instagram,59,6.7375730297604655,8.544160503095993,6.964985503391575,,,,4,True,False,3,8,31.21677865227743,8.689123963695192
49,Male,Finance,3.814717279250521,Twitter,68,7.145043202317902,8.2900185012467,7.169517194783416,9.0,4.789868740343305,0.3353755129407157,8,False,False,3,30,10.4493431007602,
51,Male,IT,0.0,Twitter,37,5.96793937620867,2.555090742054264,2.4209086376530577,5.0,6.954290700508178,0.4917047444040517,10,True,True,0,16,14.50898581589597,2.3437117552462383
59,Female,Unemployed,3.0513560469923537,TikTok,51,8.448681359816122,5.950311389034981,6.0164898364029975,2.0,7.400991655582336,1.2046779326060024,1,False,False,1,1,13.302430715380344,7.38618151104753
53,Male,Finance,,Telegram,58,5.721544961903385,4.36636346036441,3.4400758344898787,6.0,4.315579785855782,1.124412140363754,7,False,False,2,12,15.2837006169136,4.823198674966844
21,Female,Unemployed,2.623998389286057,Facebook,73,5.462124957788535,4.975062578077698,3.3376194651488538,1.0,7.468587950684427,1.96428044316882,5,False,True,0,0,15.12358211765141,1.1822101742636395
56,Female,Student,0.2132055649142361,Telegram,52,11.104927890410742,3.797550581773899,3.140950852856602,2.0,,0.0,5,False,True,2,31,2.0381694830535872,4.395016639319749
37,Female,Student,7.776411793857864,Instagram,61,3.4820794010030847,3.671587561087228,,,4.779796998476943,1.813546550191894,0,True,False,1,15,8.889011893161042,
25,Male,Health,5.885362206930893,Facebook,54,8.500601045164988,6.528846500311825,6.282496352282179,4.0,6.747020975729948,0.6622071111590925,2,True,True,0,7,0.0,5.621811834959314
25,Male,Student,1.3002409339024352,TikTok,71,4.680248856305054,6.553752460490457,6.155824717733091,4.0,4.992176816117102,1.084878559964972,1,False,True,0,27,11.904019737092849,4.838394264479723
37,Female,Health,3.0322039789418294,Twitter,51,9.952561607113552,,2.182425503572313,10.0,5.543918615284764,1.4575594721605412,1,False,True,2,15,2.901165793587329,1.24399343267476
32,Female,Finance,0.5393645455686267,Twitter,60,11.40884716176989,,1.7252813703168548,10.0,4.746827425942684,1.1078937958557895,7,False,False,0,23,17.44677844285268,0.0
60,Male,Education,4.994111232826649,TikTok,62,9.814094706157784,8.32742307041559,6.607860804708698,9.0,8.0659083288012,1.6086048216301845,8,True,True,1,11,12.008522336750142,6.036843680778389
50,Male,Health,2.64322629959942,Instagram,60,7.103339229770837,4.491409823616815,4.520180692857596,6.0,7.968601573210347,0.2125754586050706,7,False,False,3,16,5.834037503668563,3.6954776556258015
27,Male,IT,0.0,Telegram,61,8.575755955434447,5.102143309449817,3.8850404538330814,7.0,8.49675630939694,1.0997197211995902,8,True,False,4,22,14.440025408324423,3.461662391434756
25,Female,Education,4.486637190739207,Facebook,62,6.534890772967287,8.433304030605424,7.3070272538837955,9.0,5.517160724492678,1.1098244597878444,8,False,True,3,27,10.318598030638482,
49,Male,Health,2.019150549629934,Facebook,41,5.765572716317497,4.978317962875789,4.743000587411444,1.0,5.190620473657401,2.5147900694197363,7,False,False,0,9,0.3837169812606653,3.868996470447102
46,Male,Unemployed,3.180879856771663,Twitter,57,7.763206308952121,3.2612710436698915,2.9130984083356477,9.0,5.174329387948241,1.1070693077175304,6,False,True,5,17,12.097522895170602,2.545507473909665
60,Male,Student,5.642260421738923,Telegram,69,8.762672872742668,5.064900629076563,3.783561757686971,5.0,5.056167696558496,1.1989551026398126,2,True,False,0,19,22.26597143501263,3.5241907728595363
33,Female,Health,1.3465505916939635,TikTok,69,7.668020548540298,4.006710084142488,3.672367379410019,1.0,6.330374753862302,0.2387965664272472,1,True,False,0,17,15.353658782155764,2.981598737011772
63,Female,Unemployed,0.4378035108510474,Facebook,59,7.477891186024177,4.068787540098849,3.844355269098128,1.0,6.869722423204489,0.3802276666817303,2,False,False,3,6,15.294997333654162,1.8544938465033152
51,Female,Education,2.4094914218383607,Twitter,60,11.706592347680855,6.878187101501054,6.213911788527812,9.0,8.51079064768832,1.814533008853636,3,True,False,3,8,3.116484962242736,6.130720597596642
39,Female,IT,0.2806115402895592,TikTok,57,8.141188445440887,8.597342533624094,7.839955250478443,,3.0,0.0,2,True,False,3,14,5.940527077619069,7.337299900505978
45,Female,Unemployed,5.053690591111167,Telegram,45,4.708016231602494,2.4138325672939307,2.277065223554575,3.0,9.847612588566616,1.6966643732936422,6,False,False,4,24,2.337977208275279,
39,Female,Unemployed,5.336519366420372,Facebook,71,6.938447060662117,,2.9746818133707964,,7.854531870711346,1.3529290591305438,9,True,True,1,3,1.0077549473472516,3.232510253612018
39,Female,Student,4.721514412951703,Facebook,57,9.337500854732223,7.060574743100837,5.473379830354926,7.0,7.072346732958351,1.5081506713058173,8,False,False,2,11,8.383926888993964,4.717866736167973
24,Female,Finance,6.253447767380852,Twitter,42,5.963563160314859,3.0483994677569903,2.772464676156974,2.0,7.713270980216935,0.8728766694041594,2,True,False,2,2,3.0299008030800305,4.050938828339193
64,Female,Education,0.0,Instagram,59,3.1022629556953154,4.605933707963133,4.804332449610541,6.0,6.803280500416032,1.3462602840970943,2,True,False,0,13,4.676859697370222,4.7869718675489965
32,Female,IT,4.191500752594441,Instagram,59,5.292651081905939,7.925309072779828,6.696262992603022,2.0,7.166332089914551,1.494097136329311,3,True,False,2,27,10.18854273607556,
49,Male,Health,3.085049429656048,Telegram,50,8.460643590209093,2.7115450250813256,2.345884178469482,8.0,6.289629969989176,0.713697212187405,2,True,False,3,14,10.126542476891744,4.003208791659791
59,Other,IT,2.2145240976027853,Telegram,67,9.573817729135204,2.1730212734424774,2.0678554483943272,2.0,6.4936909777681135,0.313204729016018,7,False,False,2,10,17.834816462528202,1.231891677217987
18,Male,Student,6.076111054651538,TikTok,55,5.290379300623982,5.917524900637511,5.360328014929568,1.0,8.773446045107761,1.0203828552744918,3,False,False,1,31,4.045850599579729,3.7063970766831216
58,Female,Finance,5.347060235344854,Instagram,58,5.53835927218587,6.804330055314419,5.346895241409671,8.0,6.544223108910932,2.3987911288474,8,False,False,2,0,15.697064730336772,6.7068395685709215
56,Male,Health,7.541164944697731,Instagram,55,7.037536650393832,5.509177660993423,4.737390941142297,6.0,7.638999409581524,0.853199706796391,10,False,False,1,30,23.789688542701583,
23,Male,Unemployed,4.923077439049487,TikTok,56,5.2575601871594895,3.323903764378757,3.590449294103546,4.0,5.577025384024168,0.9921960667148736,0,False,False,3,16,2.1613682669588385,2.290070420652258
60,Female,Education,0.5174065136820598,Telegram,49,6.6330575074056375,8.517083555225694,8.132516802502211,9.0,6.910222494312673,1.322347960167087,2,False,False,2,3,16.190798937008683,9.623349627674267
35,Female,Health,6.852533877767319,Telegram,56,7.328674510477457,5.24423608834309,5.261669223420369,3.0,6.020032175365119,,1,True,False,1,27,6.9643617973132645,4.80872605670197
25,Female,Student,4.576559502719721,Facebook,73,4.659455239474584,2.1205787704182617,2.022478446739101,8.0,7.040116509638427,1.12702358675444,7,False,True,2,18,11.196256741885442,1.1688513049367262
64,Male,IT,,Facebook,56,7.939560398600788,8.33339955402902,7.7454855312811235,9.0,5.973665500309533,1.5337524957830038,3,False,False,2,25,0.0,9.383124642698036
52,Female,Finance,6.17223890237434,Twitter,78,6.557076840604247,7.818483189551344,5.734332401128762,10.0,,1.1682983705067929,5,False,True,1,30,17.289588686024423,5.864727285493274
32,Female,Student,6.723329451493488,Twitter,75,4.662545044565807,6.031190828995445,5.73287064715437,3.0,5.163413577852245,1.936445231755649,7,True,False,4,23,0.945280567500534,6.032224558801596
52,Male,Education,1.8485965981928227,Telegram,61,5.979591097826682,6.474150693785583,5.925228687920506,10.0,6.188764067573673,0.0,10,False,False,3,28,0.0,
34,Male,Health,3.634968531114671,Telegram,68,9.305925828547432,2.040263286323691,1.4981854739733789,2.0,5.765421951307407,1.5145526546818602,7,False,True,5,1,11.549310793054094,
26,Female,Unemployed,2.2393101656774275,Telegram,63,6.822429314094496,7.79494065746057,7.477212663703571,10.0,4.976022864239684,0.4816765596901385,0,True,False,1,28,13.258721135786397,8.407321388342888
47,Other,Finance,2.5749628822129056,TikTok,66,6.345810276875098,5.281337744743659,4.934621041621465,9.0,,0.8616838127086631,4,False,False,2,8,0.1691532778701248,4.713023248102649
61,Male,Education,2.122428017263542,Instagram,47,2.9328409071357893,2.20196708947297,1.8141292304956125,6.0,6.413707759318433,0.3237009216662936,6,False,True,2,28,0.0,4.0192448377797545
18,Male,Unemployed,2.4950289840386293,Instagram,68,8.23387453885541,3.497087794472232,,1.0,6.659126100870203,0.0,8,True,True,0,17,6.40569752317493,2.3926774265506725
36,Female,Health,6.580318121898852,Telegram,67,5.839953250336434,6.332872104734838,4.850278699149885,8.0,5.548113847099023,1.0252503717478845,10,False,False,3,25,1.9967540542893936,6.878744837478907
30,Male,Finance,1.0315771948466206,Twitter,54,3.276975728748007,2.9041850988681936,2.8230900606857565,9.0,6.569496584039681,0.9850206393909928,2,False,False,0,21,14.566148634111537,1.833005280453594
46,Female,IT,0.2425153054558975,Twitter,67,5.421600500632239,8.93358912975132,8.527061462684676,1.0,6.524048522996047,0.7416275127738162,8,False,True,0,3,13.996770103873628,
54,Male,Health,2.01424987095034,Instagram,48,5.546542377840148,,4.655016420380029,5.0,,0.9063198774333144,1,False,False,4,10,1.0414015434603474,4.657421585084832
38,Other,Health,3.441055811702112,Telegram,57,9.181973390398005,,5.082486279912934,10.0,6.454203338043366,0.7746791898181072,0,False,False,0,0,14.97848458881152,4.5172845533293176
62,Female,Health,,TikTok,59,7.28641089107308,4.689363708668994,4.296014102611165,1.0,5.194209205496168,0.0,5,False,False,1,15,8.825336448088112,4.112293554560703
46,Female,Finance,4.8115425875602265,Instagram,63,8.026268824693355,4.178209515515425,3.6186510079024816,,6.313573416969267,0.588186631102416,4,True,False,0,22,18.68460142912442,3.572431296077298
36,Female,Student,1.9274529721681923,Telegram,67,5.935157674923792,4.841616663753579,4.503036303543279,9.0,8.136332104341797,0.0,6,False,False,2,28,0.0,5.326321565294732
52,Male,Education,,Facebook,55,4.311901436423657,6.625705941488636,5.416773709529583,1.0,6.047278037801292,1.121471800683071,2,True,False,4,18,6.999780775161705,4.91572240612798
54,Male,Finance,3.9195618579672487,Twitter,65,9.335916355466493,4.096226194157933,2.33675408628931,4.0,6.975812282345848,1.3618405981554158,1,False,False,0,0,10.935049676873536,3.0834707422408565
33,Female,Education,7.658865109198755,Facebook,46,11.352194062109902,3.1957354464859864,3.6180432707839567,10.0,,1.4918515248173585,9,False,False,4,18,12.71522160545359,2.8439282219785413
30,Female,IT,2.7945677562785143,Twitter,65,7.378927093901176,,2.6951686637082437,8.0,,2.1685214138998523,2,False,False,1,2,13.449923561374993,1.82136745114904
21,Male,Student,6.787700010640322,TikTok,48,5.266320614640171,6.447952704305106,5.811968966404118,4.0,6.071679585685512,,4,False,False,1,22,8.717577834660588,6.127685148971306
62,Female,Finance,3.618490295679633,Facebook,60,6.40197854653694,5.834703104424312,4.518267004849159,4.0,8.665491373858842,0.0,0,True,True,3,19,9.615867553321294,4.771757613661588
61,Male,Health,15.224340129288308,Twitter,71,6.553458832759086,2.5170685599185134,2.777757832274139,8.0,6.079174293563548,0.2768135036463697,0,False,True,1,1,2.071988004705876,3.2188448911529504
61,Male,IT,5.136347299306749,Telegram,58,8.852042394290569,6.399080984481244,5.892040305041687,6.0,7.620270929573817,1.247923579196679,4,True,False,2,7,16.197559213971587,4.914230211649048
18,Female,Student,3.052037138054973,Facebook,53,4.029281229291701,4.479607347904764,3.950449918433642,10.0,3.8833480424065407,2.410194369464784,3,False,False,5,30,10.367581940918722,4.329413494116253
18,Male,Health,0.8286227660674421,Facebook,57,5.8970489163078215,2.251379105597416,,,5.61470595966847,,6,True,True,2,31,9.687740416279407,2.599394770745981
47,Female,Health,0.691422399938356,TikTok,66,9.330782634291742,4.536420005612323,4.140561761095665,4.0,6.655638431951335,0.9985604928904606,7,False,False,2,31,30.2224273724652,4.488827644867682
46,Male,Student,,Instagram,50,3.934949593367025,3.930366460921779,3.026860236513167,3.0,6.933062954571445,0.4988301359718839,6,False,True,2,26,2.784186201977109,3.291101946751579
56,Male,IT,3.7998475272712153,Instagram,52,8.567204258486203,8.193074756697717,7.436442809630813,8.0,5.818170167041414,0.6268498340242549,1,False,False,1,13,12.366587392985457,8.652476409499045
32,Male,Education,3.160013034170717,Twitter,49,4.553401804457549,2.47746702882156,2.4202255231476437,7.0,9.380881394885158,1.5463593353620646,6,False,False,0,0,9.336553293919474,2.6889195218847624
41,Male,Education,3.225584247162304,Twitter,59,6.058168543356467,2.793380414853992,3.1577228991182675,6.0,5.828466831998699,1.099326717894327,4,True,False,2,27,15.675023491777,3.8428709952871727
27,Male,Finance,5.387401715668437,Instagram,60,8.566167904364299,4.250377542238999,4.169782696867354,1.0,9.019189653293,1.222602421796655,10,False,False,1,22,18.294172332305703,6.448826089170833
52,Female,Health,2.491375488498347,Instagram,62,7.262309809500589,7.891414331546299,6.494679872362522,8.0,4.8350157596648,0.9648886612800912,1,True,False,1,15,22.033572775358486,5.849206989296758
36,Male,Unemployed,3.56305387058553,Telegram,67,3.473552055279812,6.072939663388228,5.470247560018355,7.0,6.4968484304633165,0.489025715990514,8,False,False,2,30,14.684667070517856,4.986011653244327
45,Male,Finance,2.564500701683867,Instagram,49,6.79244130544692,7.803393522694279,7.102386150265601,1.0,7.729396349786804,0.0,10,True,False,1,29,0.0,7.2840353238796975
65,Male,Finance,3.483772384859956,Facebook,59,5.176625226074842,5.943213593563253,,2.0,7.68498998019372,1.3196282654345055,2,False,False,2,24,26.30859040790756,5.3128741396107495
65,Female,Health,4.91919658922128,Telegram,65,6.147100525298364,2.4670718934869718,1.9982845213170333,10.0,6.941030924643395,0.9476682543822236,10,False,False,0,24,15.583938585370646,2.301909279462624
25,Female,Unemployed,1.3573453998197544,Telegram,62,6.712130428121034,3.6577458189406937,3.4052979403501897,2.0,6.971606833220919,0.789268849897605,2,False,False,2,31,10.635247851224864,4.380960165370638
47,Male,Education,4.078604887525233,Facebook,71,5.885237682556401,5.7089032759410525,4.8622217735167546,2.0,6.3135700042774765,1.0515819118473078,2,True,False,1,23,12.270635977227755,
22,Other,Finance,7.516374147428217,Twitter,64,8.661658862203307,6.57974132792408,5.429577341951365,5.0,7.378043632953889,0.2898198915799265,7,True,False,2,25,1.2491776144610007,6.28665369874782
49,Male,Education,1.467500220556598,Instagram,65,8.201106615630206,7.626416310342086,6.482679015177535,9.0,6.493529557821473,1.06785569526957,7,False,False,0,15,12.120914265304856,7.087223461963493
40,Male,Student,2.2113976450531005,TikTok,62,8.528037788550424,5.667716434576221,4.850638338233703,5.0,5.1279986239482485,0.0,5,False,False,1,29,22.05942386824488,3.638310156460707
53,Female,Health,,Telegram,60,6.891509540445459,5.165764433800156,4.416399477855468,5.0,4.531204936542042,0.3630774217509243,0,False,False,2,18,10.535467844807124,5.008083884889063
46,Female,Health,2.0153143459929947,TikTok,67,8.368988549356892,6.733777289388897,7.206392273215696,10.0,6.841130920322042,0.3119609878204918,4,False,True,3,24,13.48813824454822,8.444323635999366
55,Male,Education,3.0169210635523944,Telegram,64,9.605669959104045,8.938818515313237,8.712589377390653,6.0,,1.199958033409621,6,True,True,1,0,11.522920236917503,8.999275811593085
40,Female,Unemployed,4.157219253369567,Instagram,70,5.771743499458761,3.6811402158254216,3.4342921124429484,7.0,4.858845621338265,0.0,7,False,False,2,4,11.940971910978035,3.440118507470048
39,Male,Health,0.7588947202144594,Instagram,57,10.001807454336529,,5.711603252649988,5.0,9.493130405566117,1.37223042148831,2,False,False,3,1,23.65472208817061,3.710184094127341
61,Male,Health,4.70432445393172,Instagram,60,7.729044042909944,7.249631328729027,6.853672025176385,10.0,5.98744656926815,2.3263163322191907,8,False,False,4,8,6.807034416823126,7.566752115971939
23,Female,Student,3.0585209520163525,Telegram,73,6.976682785630485,7.291166127120137,5.91285222513153,1.0,3.258052548022543,0.9066436945102226,2,False,False,0,21,17.236609962200873,8.11958243322691
58,Male,Health,0.7344770045859796,TikTok,69,11.031534295135543,3.1233453453226976,2.733856613254148,7.0,8.19925157318902,0.7067570648386255,10,True,True,1,14,8.436587064879827,3.766993215811415
50,Female,IT,3.218831405697573,Telegram,50,6.372228753523379,3.64261289716239,3.803821885148052,8.0,7.626940718605443,1.2001837801827655,4,False,False,4,0,6.7545466336832485,5.979754048269891
45,Female,Education,5.451550708401701,Twitter,57,2.966446457292842,7.220620480873726,7.638847392970742,10.0,,1.2385973060672382,1,False,False,1,25,6.67375457540793,9.241023333864671
42,Female,Unemployed,0.1899986082510101,Facebook,62,4.896632131241855,4.559988399081725,4.031901761474855,5.0,7.165164699081852,0.0,1,False,False,4,30,21.319361261635404,3.666508946988743
25,Male,Student,2.438067229980506,Instagram,56,7.498107750984897,6.136985382415521,5.163523607409661,9.0,6.0565730469554175,1.5571679933933216,5,True,False,2,17,16.546445946867053,3.268292493308944
34,Female,Unemployed,,Instagram,69,6.971442334394127,6.248258141279695,5.092007468998698,8.0,4.271945808307365,0.4950899034522789,9,False,True,1,13,8.96480986324726,4.1478211888438015
23,Female,Education,0.4300712706127529,TikTok,47,5.588133239487916,3.9566256961200814,3.1188535575796994,7.0,7.957163169708733,0.3815178095395701,4,False,False,3,22,16.09576735375598,1.439521029053219
45,Male,Student,4.464073777529692,Telegram,57,8.016945381059259,2.984469760704051,2.7780748268634667,3.0,7.23629479012275,1.3539750570835851,9,False,False,1,20,0.0,1.219722818605813
64,Female,IT,4.151577221270543,Facebook,61,2.4804335061275378,6.306649548677797,5.920439888229668,3.0,8.03252870022521,1.2118873078137735,8,False,True,4,20,7.35631218031024,7.533379164204501
50,Female,Education,2.2613720181089536,Twitter,45,7.198695800389645,2.453131047366367,2.470777552940996,8.0,6.408265960494727,1.8603531221628584,10,False,False,1,7,22.112219416008816,4.374959691893492
30,Other,Student,2.611295109513096,Twitter,56,12.0,4.314550181224627,3.8201664497067354,6.0,5.245935920097664,1.0742257570366704,1,True,False,0,13,0.0,3.998441600139421
59,Male,IT,1.7580620076484117,Instagram,55,8.00206396785838,4.024250356320028,3.546058523980537,6.0,3.665844723560168,,3,False,False,1,3,1.3213673371976835,3.455962365289982
22,Female,Student,5.541001590132097,Instagram,65,5.388837421828993,5.0491815548841,5.477554216701129,7.0,6.097313257570892,,2,False,False,4,26,3.807407915513005,7.0110480936173785
41,Male,IT,5.130501895705968,TikTok,67,8.501638284517512,4.1493469628272495,3.735027147044197,4.0,6.937265132885504,1.4199684957768948,9,True,True,3,18,3.690929358524476,2.010428041396099
64,Female,Student,0.0337517349667675,Twitter,47,6.18480351185993,4.819479415830559,3.756378891916429,9.0,6.42312417870298,1.261773933673055,3,False,True,2,9,9.687408239695676,4.53610858636888
48,Female,IT,2.241170126020048,Telegram,68,8.427559244217306,7.75980218393773,6.960412941775126,9.0,3.6442836037439226,1.2071655371927708,5,False,False,3,7,2.5926290387322704,6.421840395709356
62,Male,Education,3.086866991598746,TikTok,62,10.251638489216312,5.313270587797431,5.124340737333837,10.0,4.851653232712339,1.9275640098864932,8,False,False,0,30,5.678402001643798,4.979408952223039
33,Male,Education,0.0,Telegram,53,5.9114014978525145,7.488251401040932,6.701128520293595,3.0,6.011390676500263,1.899570417182446,2,False,True,3,21,4.181426870836358,7.694005174290805
64,Male,Unemployed,0.8697868550816179,TikTok,49,8.81043246337363,5.9922658155942825,4.971010527032524,6.0,,,3,True,False,1,23,16.25624795823512,6.609677239034303
37,Male,Unemployed,3.663335951670169,Twitter,69,6.533455518230772,5.43820897222057,5.354038575805864,1.0,7.564760599740423,0.600446178567055,0,False,True,2,7,2.2672168605421144,5.884324470857654
36,Female,Education,3.4245632428794743,Telegram,54,4.903126755493249,5.083991744712387,4.799333575033487,9.0,,0.3059762997746014,2,False,False,1,20,13.47673078449133,4.429734276409564
57,Female,Finance,1.913778887436272,Instagram,62,7.056923131464913,6.277352652943236,5.264488840765845,9.0,8.851071521216165,,2,True,False,5,3,11.452534269057296,7.719751253516437
60,Male,Health,0.9818013786448369,TikTok,52,5.723645210485863,7.109062432302565,6.440584030348875,5.0,,0.0,8,False,True,0,8,14.724829070955098,6.217436392792789
30,Male,Education,2.422885529070472,Twitter,47,5.753920996275816,4.427789390099062,4.506002361559885,8.0,7.134850199240407,0.0248225450925855,10,False,False,0,6,14.5611308538821,3.668946760901045
22,Male,Student,4.390454518822017,Facebook,61,5.975557921775005,6.735657584695732,6.72132723455809,2.0,5.133690095278245,1.0196858554736583,1,False,False,0,11,0.0,4.623505496845617
36,Female,Education,2.2000647155132422,TikTok,58,5.958190091092573,7.585304158701307,6.235979703695419,,4.29267840657316,0.2811441359115618,0,True,False,4,11,6.22677142659431,6.46538535598376
34,Female,Student,3.6341670322081927,TikTok,51,7.482888359021381,4.441059853132172,4.267974428007554,1.0,5.845996819425755,0.9244443404793328,7,False,False,3,21,1.902767925555688,4.186323634844044
46,Male,IT,1.7928099659402523,Telegram,61,10.806265885832149,3.504175965435196,3.2853599837577177,9.0,7.574515101274626,0.5663544756434291,7,False,True,3,11,13.723371781834173,3.554388345803185
19,Female,IT,2.339775590958333,TikTok,63,5.584529164214458,7.717844704165163,7.157675509187319,1.0,7.566438162132879,0.0,6,True,False,2,3,4.925638480370112,6.888802686141456
28,Female,Student,0.9527146387661212,TikTok,65,4.900769079068213,3.291710786122972,3.1233028135542007,6.0,7.096872149027809,0.9219546224357494,3,False,False,3,10,8.701849740833461,2.5790650020763604
23,Male,IT,2.7575962325832686,Facebook,55,3.526782088330536,2.877598655193402,2.3591156810938902,8.0,8.114809154670471,0.0,3,True,False,1,3,12.936557354199532,2.2503194591017075
45,Male,Unemployed,3.6144859816048784,Instagram,65,11.166033080748631,6.57824446052779,5.097396314375337,6.0,6.996978824198168,,2,False,True,4,30,11.8293226899879,4.21587231945112
25,Female,Finance,3.7901263356864794,Telegram,67,6.109165887249656,8.4961846299331,7.635025228731204,5.0,5.778821039791201,0.0,9,False,True,3,19,0.6228692068685433,8.231129963079564
20,Male,Student,5.70883709443224,TikTok,68,5.3477196073339295,3.645001500379628,3.885672657031164,6.0,6.391806697508355,,2,False,False,0,26,0.0,3.5905066273976423
53,Male,IT,0.1686368160330924,Facebook,46,7.586101143929111,3.4290795711715623,2.949031628539214,9.0,3.1871552936744365,0.9999871499262892,7,False,False,1,22,8.196846699366363,
44,Male,Health,4.289736403932129,Telegram,41,8.089329662525122,2.0485046208833886,,2.0,4.375080114038837,1.9281096615684468,4,True,False,3,0,12.18057474202642,
21,Female,Student,4.762622088122459,Instagram,59,3.442055061115555,2.6231588670212846,2.51987632535324,6.0,5.569813718476849,0.0,3,False,False,3,6,16.26481947632589,3.0885540626420958
37,Female,Unemployed,5.137868116557944,Facebook,44,8.105390838098987,2.9793134164776545,2.370333742774893,2.0,8.18221183327661,0.4032959916258281,2,True,False,2,10,8.69329634839252,1.7627212872805118
42,Female,Student,2.395596584640921,Facebook,64,5.8015254510957455,3.3290958554005803,2.400111035188047,10.0,7.125190802390635,0.3822866717638842,4,False,False,3,19,15.107289681353665,2.7770796818634595
45,Male,Unemployed,4.225609131412472,Telegram,66,5.47859172644792,8.715052739221841,7.693948058135757,5.0,,2.007046617291208,7,False,False,2,20,4.874732937340174,8.189010469330787
29,Other,Finance,,Twitter,48,11.681787811641914,6.731331568526056,6.115496335420216,6.0,7.130003714899592,0.6668677430638337,1,True,False,0,7,5.042031075288046,7.247557827816481
61,Female,Student,5.494294357281337,Twitter,61,5.650037037889673,7.1404166411040055,7.240105816945336,9.0,6.778785706875111,0.4871385937174249,1,True,False,4,24,0.0,6.9000182475560425
19,Female,Finance,2.7481349030280997,TikTok,60,9.939776006398048,3.964146056423616,3.5419847029093585,10.0,4.361694796248671,1.7100996120386307,0,True,True,3,14,15.65664254140297,2.938160064102897
45,Male,Health,2.67384215821298,TikTok,64,9.170895473541544,2.596824535348959,2.419093178964368,8.0,7.323753522778547,1.444361551534139,10,False,True,3,17,7.807972316269387,2.6290024076035645
28,Male,IT,4.330607591474603,TikTok,53,8.149728766486346,4.713158502861727,4.241233564714367,3.0,5.625926339888329,,8,True,True,1,6,15.487941165574703,5.035053274953232
41,Male,Unemployed,0.4717753843427301,Facebook,56,7.092215251223311,3.3448189675022664,2.9648671531701454,9.0,8.476424792320534,1.4824993288987098,8,True,False,1,14,0.0,
